candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason,free_self_hosted_verification,source_or_reference,external_dependency,cost_policy
maximal__8-28-statistical-decision-science__calibration-curves,calibration curves,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether calibration curves improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__brier-score,Brier score,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Brier score improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__expected-calibration-error,expected calibration error,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether expected calibration error improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__decision-curve-analysis,decision curve analysis,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether decision curve analysis improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__cost-sensitive-evaluation,cost-sensitive evaluation,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether cost-sensitive evaluation improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__pareto-frontier-analysis,Pareto frontier analysis,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether Pareto frontier analysis improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__sensitivity-analysis,sensitivity analysis,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether sensitivity analysis improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__expected-utility-decisioning,expected utility decisioning,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether expected utility decisioning improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__non-inferiority-testing,non-inferiority testing,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether non-inferiority testing improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__regret-analysis,regret analysis,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether regret analysis improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-28-statistical-decision-science__assumption-ledger,assumption ledger,8.28 Statistical Decision Science,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether assumption ledger improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
